,pca,pca_umap,pca_tsne
AL451069.2,0.999999992345501,0.194913248674091,0.16144205103675
C10orf91,0.999999993892573,0.0343050248276333,0.0010426401069088
AL451069.1,0.999999992514259,0.0350668128132239,0.0980870469520497
NKX6-2,0.999999979467811,0.48861110048021,0.353515259142827
CFAP46,0.999999976426278,0.0986798577280802,0.0632371798387577
AL592071.1,0.999999986427273,0.353321639093572,0.0276701536861404
AL360181.2,0.999999993616709,0.0132921117991626,0.0445324728235236
CALY,0.999999995177917,0.0178555631465657,0.0391878830378099
PRAP1,0.999999995167063,0.0263767226441152,0.0244941589134243
CYP2E1,0.999999983653049,0.0076767896643816,0.0008335169279839
AC069287.1,0.999999980162606,0.578035315719259,0.502517772018052
AC069287.3,0.999999993671759,0.0078107608019798,-0.0005182129985081
AC069287.2,0.999999990740263,0.0529473123051699,0.0414495993672355
AC136475.4,0.999999977103711,0.102733410975931,0.14530354785238
AC136475.7,0.99999998564053,0.113390162920133,0.0691511438080892
AC136475.9,0.999999986749579,0.0929832138325222,0.0735970729339419
AC138230.1,0.99999998025929,0.0789550159828227,0.0192594124371088
AP006284.1,0.999999994701931,0.0505203787726934,0.0171678548169065
MIR210HG,0.999999984883398,0.229970068351986,0.278881349503668
CDHR5,0.99999998148002,0.437564885399662,0.0185658152097341
SCT,0.95215285199964,0.0282921792289467,0.200515827421153
AP006621.4,0.999999996000988,0.0115857673055691,0.0336571577161582
CEND1,0.999999974967026,0.476682302668687,0.310804450798574
PANO1,0.999999992511409,0.0013830869919404,0.0282363989165427
AP006621.1,0.999999984500922,0.298107002191047,0.254943275251516
CRACR2B,0.999999989255815,0.0704755647107615,0.315233099099492
MUC5B,0.999999961472898,0.341182276440402,0.0229498304079029
AC136297.1,0.999999981833941,0.0140349810763007,0.0220378681756451
AC091196.1,0.999999956779819,0.352484894136441,0.409173358906852
KRTAP5-2,0.999999987338138,0.306333408680507,0.200524984542182
KRTAP5-5,0.999999953985728,0.347881070655991,0.319533803050916
PRR33,0.999999984419109,0.265035370700456,0.233216730433999
LINC01150,0.999999992054762,0.151562165000065,0.188697155188545
AC132217.2,0.999999974827978,0.224982112172105,0.999999968116286
TRPM5,0.999999982295108,0.129598772296872,0.12152995770867
AC131971.1,0.999999994631652,0.241634306703387,0.113183170254767
AC127526.1,0.999999991076038,0.0829162645671838,0.0755125789608463
AC127526.5,0.999999974932294,0.719082945469894,0.455770672937482
AC127526.4,0.999999984495147,0.510206676824407,0.142666695763245
ART5,0.999999956779819,0.30632263318932,0.21865028547308
ART1,0.999999961472898,0.475412052751604,0.0518696348200364
CHRNA10,0.999999993569974,0.0150604011656382,0.0146595407866312
AC090587.2,0.999999987221335,0.0331554564289306,0.0001128061658557
LINC02749,0.999999988463495,0.0095142645167121,0.0194199719849119
OR52K2,0.999999993754686,0.231543909747773,0.0993931223331282
OR52K1,0.999999997179082,0.293146980707458,0.220414011693399
OR52I1,0.999999994592969,0.0838180460342201,0.202898201352709
MMP26,0.999999984569043,0.0233477119825925,0.029620894262259
OR51M1,0.999999995078919,0.0687257745785129,0.045679395518045
OR51I2,0.999999989057427,0.208950304259347,0.447317876402073
UBQLNL,0.999999992872671,0.612882212936762,0.302131515007521
TRIM6,0.999999995268635,0.122335287407703,0.10576814967659
OR52N4,0.999999991925233,0.113387988449363,0.227290142123429
OR52N1,0.999999994523974,0.0009273312480973,0.0073889234067014
OR52N2,0.99999998115339,0.999999942077478,0.404410854876065
OR56A3,0.999999959538651,0.355232907005589,0.49841058984254
AC022762.1,0.999999996435635,0.0839437062475355,0.136256721252844
AC022762.2,0.999999981692079,0.0734996452549936,0.0060757060031056
C11orf42,0.999999994939355,0.0794456824853443,0.0557131103397868
AC068733.3,0.999999988156124,0.105983474234011,0.120964474243461
AC091564.4,0.999999953985728,0.32891958905972,0.0563444907972522
AC087280.2,0.99999999359387,0.0424993149263253,0.0141115252615894
OVCH2,0.999999985932151,0.625477899953794,0.0856746929620681
AC044810.2,0.999999982441758,0.0769064819179951,0.0198692252414518
TUB,0.999999990348142,0.0532014083418203,0.090264276018228
AC091053.2,0.999999983061487,0.0303406372182631,0.0426624349096785
AC091053.1,0.999999961736713,0.327660154049025,0.0296452734959452
C11orf16,0.999999978504942,0.0890247143158243,0.0245850960076784
AC079296.1,0.999999995879736,0.262037275242025,0.0589079436137164
AP006259.1,0.999999984984924,0.638430518714568,0.485897339079957
LINC02709,0.999999990405724,0.0436200936956877,0.0326686560275402
AC080023.1,0.999999976300573,0.0734695583709795,0.0024165436369883
ADM,0.999999997935009,0.184153934181853,0.134698550304954
LINC02752,0.999999989391976,0.113838649923613,0.0103831226373607
GALNT18,0.999999988717356,0.010304080927233,0.0074694927597439
CSNK2A3,0.999999982949859,0.0162835499450568,0.0602562957021472
AC023946.1,0.999999987066478,0.208016682801283,0.362577323643288
LINC02547,0.999999996571455,0.0086529727878794,0.0581414824570772
AC079329.1,0.999999976426278,0.999999979563175,0.999999949921956
PARVA,0.99999998830517,0.0767912279149189,0.0188668198934371
AC107881.1,0.999999984419109,0.532830493954916,0.430350801039097
TEAD1,0.999999993109176,0.246780239657806,0.191186900699035
LINC00958,0.999999975148256,0.528425228131433,0.486037601067024
AC021269.3,0.999999956779819,0.363153192253625,0.441266822808912
LINC02548,0.999999984284444,0.244279284873444,0.246987804247774
LINC02683,0.999999970222185,0.630436197056547,0.144253362045121
INSC,0.999999975994179,0.351528387599638,0.484983448315926
LINC02682,0.999999987700232,0.090147118629993,0.0622019603369545
AC103794.1,0.999999989451844,0.999999953906304,0.999999976650294
AC124798.2,0.999999987345693,0.0281978389168531,0.131522549612537
AC124798.1,0.999999993009724,0.0109753426556463,0.0171725386098856
ABCC8,0.999999984271382,0.211024026763956,0.263447026079252
MRGPRX3,0.999999992756319,0.233684589325881,0.128348470652225
SAA1,0.999999955573453,0.355232907005589,0.49841058984254
AC084117.1,0.999999990026623,0.0570107494090594,0.165608481013334
LDHC,0.999999995122801,0.0146787451555966,0.0094891334597224
AC027544.2,0.999999986050298,0.373713867187005,0.410645543311307
AC103974.1,0.999999987704757,0.230723517376945,0.150536631662555
MRGPRX2,0.999999985932151,0.336303386916346,0.0237300197420696
CSRP3-AS1,0.999999989908931,0.0845886630665226,0.111327584221261
E2F8,0.999999993009724,0.0109753426556463,0.0171725386098856
AC104009.1,0.999999959538651,0.0519670638851597,0.276233838492154
CCDC179,0.999999961896357,0.269309213140888,0.0208207729489648
LINC02718,0.999999995093348,0.0327454940756675,0.0291887483383102
ANO3,0.99999999497545,0.0621925427812055,0.0413075093149459
ANO3-AS1,0.999999989420661,0.0622120206566185,0.0208799795219455
SLC5A12,0.999999992563196,0.0130719797261761,0.0197110112021388
BBOX1,0.999999961472898,0.398875180333458,0.30556115386247
AC100771.2,0.999999991997703,0.151181989404917,0.0848278540519213
AC103796.1,0.999999956779819,0.247553652757436,0.500769464520781
AC090159.1,0.999999990595431,0.550788408424095,0.660314581834402
AC090791.1,0.999999987397798,0.531388377276769,0.336339216625853
AC110058.1,0.999999955573453,0.090147118629993,0.0622019603369545
LINC02546,0.999999971406363,0.113390162920133,0.0691511438080892
AC107973.1,0.999999971255293,0.521673671327264,0.186550479806829
AL358944.1,0.999999993650959,0.0451687352579402,0.0719275686238049
PAX6,0.999999993753983,0.0829666447055684,0.034891044585382
PAUPAR,0.999999978662203,0.367064140208074,0.437607158313987
AL078612.1,0.999999995924336,0.0119341364846267,0.0001610378052952
DEPDC7,0.999999994895089,0.0663596834093578,0.0526846606216102
KIAA1549L,0.999999989995433,0.36789388031826,0.362176502436486
AL049629.1,0.999999981374357,0.32600245587427,0.446016217537037
C11orf91,0.999999981539554,0.310272320292137,0.44966110397983
AC090469.1,0.999999991053691,0.0123336770699589,0.0628172489076975
EHF,0.999999991195983,0.0404390005942944,0.0398538188706336
AL356215.1,0.999999978738656,0.187474449763226,0.0956570366696787
PAMR1,0.999999985210988,0.252297599957464,0.0318594974184058
AL138812.1,0.99999998884118,0.32891958905972,0.0563444907972522
AC090692.2,0.999999994800141,0.0536725859610346,0.000265478558548
RAG2,0.999999966887013,0.490253390776616,0.432030897997019
AC021723.2,0.999999982663884,0.0255531676262315,0.0576330002862242
LINC02741,0.999999992536084,0.103760976915355,0.0883855989767516
LINC01499,0.999999985004124,0.0361118089892159,0.0050423956978628
LINC02745,0.999999984261497,0.0046828833733187,0.018187184961891
AC087276.1,0.99999999478839,0.2073572703445,0.167311963382153
C11orf96,0.999999992250772,0.374850697127524,0.363365052045534
ACCSL,0.999999971406363,0.884902662991799,0.999999975038238
ALX4,0.999999972052617,0.0517046225348283,0.143216671481175
AC010768.1,0.999999982930577,0.150270420785598,0.0832565794687277
AC010768.2,0.999999994043761,0.0432507403207348,0.119416185355348
TSPAN18-AS1,0.999999995026976,0.117074246630491,0.154424438970281
LINC02685,0.999999993207189,0.17631531252698,0.0232940188259975
AC103681.2,0.99999999591098,0.0757356863212408,0.0589947564679132
LINC02696,0.999999994177342,0.120715076753608,0.0568702599620434
AC103855.2,0.999999977103711,0.208950304259347,0.447317876402073
AC044839.1,0.999999987700232,0.302530905139844,0.263397692029258
LINC02716,0.999999984495147,0.510206676824407,0.142666695763245
LINC02710,0.999999991381897,0.297502304859716,0.233173750444673
F2,0.999999985184724,0.047696051093087,0.530747954480224
LRP4-AS1,0.99999999387555,0.0076167139694265,0.0046094457084813
AC090589.3,0.999999988821009,0.100163394083174,0.0356872482002116
AC018410.2,0.999999985149452,0.151879333882771,0.07035901066806
KF459542.1,0.999999987066478,0.421599864133127,0.401203951000785
FAM180B,0.999999985944483,0.309327735063243,0.270039879230296
C1QTNF4,0.999999992678966,0.0247047389207415,0.0894484471242326
AC109635.7,0.99999998203202,0.0540476509751279,0.0263627084628143
OR5AS1,0.999999983715162,0.128953848156518,0.0622663127501635
AP000781.1,0.999999977103711,0.99999995668079,0.859417147605024
PRG2,0.999999986966247,0.45552814743933,0.433092718608966
AP000662.1,0.999999991786217,0.0536112713731136,0.200189428683853
YPEL4,0.999999989315997,0.0594324002432664,0.0269322736502379
OR9Q1,0.999999992545151,0.0317060146005976,0.0128966783931145
AP001350.1,0.999999955573453,0.0910110399400926,0.058635733342737
CNTF,0.999999982943827,0.594585940072292,0.601629881782165
GLYATL2,0.999999984439691,0.0648705456008749,0.128407176480609
AP001652.1,0.999999984495147,0.319787244703498,0.423585219093212
GLYATL1B,0.999999979396781,0.0605888096105561,0.0932625158616235
AP002358.1,0.999999984321392,0.183670071150374,0.106963009727218
OR5AN1,0.999999989341158,0.378407110412492,0.0535823322663758
OR4D10,0.999999982028461,0.253320594155354,0.999999974290705
OR4D9,0.999999992744603,0.0738397579566727,0.182715518668841
AP003778.1,0.999999992807825,0.322918962868696,0.279971534637317
LINC02739,0.999999984395923,0.0219303083614203,0.0158733356741359
AP000640.1,0.999999971406363,0.085240835434776,0.0650983513157998
CBLIF,0.999999983784767,0.0378505558344319,0.0393660136997821
TCN1,0.999999989341158,0.378407110412492,0.0535823322663758
OOSP1,0.999999990799609,0.181283908378388,0.134192439904786
MS4A3,0.999999984495147,0.283194308807026,0.679997323374577
MS4A2,0.999999974827978,0.371854447489421,0.314025199056722
LINC02705,0.999999995708812,0.148926830850797,0.0839863573881207
MS4A5,0.999999994794025,0.0262268713137298,0.0988454972630676
MS4A12,0.999999979467811,0.999999954793192,0.999999948488764
MS4A13,0.999999980181193,0.237391075123744,0.219505472062468
MS4A15,0.999999982264735,0.587322214251817,0.420432535963144
MS4A10,0.999999966887013,0.570061796713097,0.471278026294089
AP000777.2,0.999999985944483,0.48861110048021,0.353515259142827
ZP1,0.999999990057536,0.0340372279081294,0.0024997822007942
AP003721.4,0.999999995958665,0.0530065952671394,0.0352709686176519
TMEM132A,0.999999974439842,0.012610145286573,0.0208535228982611
PGA3,0.999999987870728,0.114156965235226,0.0726890269705676
AP003108.1,0.999999989011316,0.223131019492464,0.0517160121724549
SYT7,0.999999970293658,0.068443508132785,0.0469734456271778
MYRF,0.999999997727241,0.0451565013121732,0.0615954103875742
AP003306.1,0.999999980151959,0.816490776793536,0.886616631543242
AP003306.2,0.999999988982483,0.337765870715708,0.0392976361042849
AP003064.1,0.999999985675644,0.308489954121285,0.319399233040668
SCGB1A1,0.999999996821674,0.0994721376248616,0.0528140684008486
AP003064.2,0.999999991123205,0.0152863352470187,0.0258088818061798
AP001363.2,0.99999999541024,0.0512061362368049,0.0072579844455142
AP001458.1,0.999999978243008,0.217873145519932,0.0211575056478985
ROM1,0.999999991331971,0.0276640298385822,0.0079117509513744
LRRN4CL,0.999999977624899,0.102733410975931,0.14530354785238
GNG3,0.999999987168316,0.0424117264481746,0.0289547302740718
AP001160.2,0.999999987227639,0.0241434082600474,0.0159742573392214
AP001160.4,0.999999984495147,0.273215059480845,0.255263136011329
SLC22A8,0.99999997841362,0.275553388374984,0.121653171645503
SLC22A10,0.999999993765673,0.165065194571626,0.308633321963024
SLC22A25,0.999999972287356,0.380092865696983,0.641971419207369
SLC22A9,0.999999987700232,0.726032394712032,0.618376694775098
PLAAT5,0.999999995512341,0.078925659662966,0.0844787303435022
LGALS12,0.999999997024937,0.208365950944062,0.161374207397955
AP000753.1,0.999999981301461,0.0169752956046353,0.0292711011672353
RCOR2,0.999999984664807,0.129990115012251,0.10149701251499
AP006333.1,0.999999967234627,0.330259596736387,0.0386556555773842
AP001453.3,0.999999986769111,0.0892351843980798,0.0448543244192812
KCNK4,0.999999971069101,0.37999685989965,0.487099696856729
CATSPERZ,0.999999987068295,0.0973976981862121,0.108396375818128
LINC02724,0.999999994398405,0.0847146724749206,0.132328036680731
AP005273.1,0.999999987700232,0.0519670638851597,0.276233838492154
AP001092.1,0.999999985264804,0.1010805356263,0.0647278792158815
CDCA5,0.99999999711664,0.0836648469403298,0.0630061537786845
AP003068.1,0.999999974932294,0.449273624948486,0.392183052787535
AP000944.6,0.999999953985728,0.381618557267536,0.621087342750648
AP000769.6,0.999999983180981,0.223330728888789,0.140122697638933
AP000769.2,0.999999994011127,0.139425538392738,0.0802782985036771
TSGA10IP,0.999999985384541,0.0985338468902241,0.0501771022944092
AP006287.2,0.999999993579096,0.138110247146147,0.001448989936657
AP000759.1,0.999999995268696,0.0071244222609796,0.0150555691984382
AP001107.4,0.999999985302312,0.0401632754084876,0.022167333960424
AP001107.7,0.999999976280227,0.47191035622637,0.583487724834669
AP001107.2,0.999999959538651,0.128953848156518,0.0622663127501635
CNIH2,0.999999992941257,0.088397129995184,0.0834045415730748
AP001107.3,0.999999990782299,0.440053986351147,0.0515040564404937
AP001107.6,0.999999955573453,0.352484894136441,0.409173358906852
ACTN3,0.999999988576796,0.047353602747485,0.122994453595078
SPTBN2,0.999999991708103,0.0472919973114499,0.0407019614566157
SYT12,0.999999986764388,0.0412468889815914,0.0745230728289404
RHOD,0.999999989255815,0.11862833419979,0.259253531343133
AP001885.3,0.999999994428618,0.16469886832364,0.189144646009937
AP001885.2,0.999999994105599,0.0503180893618298,0.146296286957343
PTPRCAP,0.999999986659089,0.278636461195971,0.270770623322376
C11orf72,0.999999973170803,0.173982590542577,0.142340237001421
TBX10,0.999999975994179,0.351528387599638,0.484983448315926
ACY3,0.999999976738645,0.230685673494087,0.192458481593147
AC004923.4,0.999999994202377,0.155305335116202,0.197967032012218
AP002992.1,0.999999989708853,0.198547446996907,0.118327222206218
AP003096.1,0.999999995322979,0.0486416151505353,0.0215389362921679
LINC02701,0.999999992240516,0.342212046459754,0.210980077195439
MRGPRF,0.999999983715162,0.281269057848259,0.239516745596024
AP003071.2,0.999999988131335,0.184183463242605,0.0897330876499083
SMIM38,0.999999971069101,0.37999685989965,0.487099696856729
MYEOV,0.999999992424883,0.121819712452253,0.0144534907541031
ANO1,0.999999994184131,0.0280291637518557,0.0287216128090681
AP002336.1,0.999999987718159,0.0770795081300256,0.027894780517358
CTTN,0.999999985168366,0.28570838106554,0.0639098372830771
AP003783.1,0.999999981897072,0.0508108287356516,0.13397991945696
KRTAP5-7,0.999999992872671,0.387774527949089,0.381702986169191
ZNF705E,0.999999992568785,0.0679476445891786,0.0674926711139618
DEFB108B,0.999999990007569,0.352223407634073,0.141028995925866
AP000812.1,0.999999989825079,0.221180325346483,0.1680191639905
FOLR1,0.999999956779819,0.290687827178802,0.347370309463313
AP002892.2,0.999999962289988,0.368584760921148,0.285370102192052
ARAP1-AS1,0.999999994446636,0.295070074440179,0.290492695242674
AP003065.2,0.999999989701932,0.0556643207423644,0.077482986626901
AP002761.2,0.999999987952471,0.0396968491513872,0.191388062585114
